acctnum,gender,first,last,book_,nonbook_,total_,purch,child,youth,cook,do_it,refernce,art,geog,subscribe
21645,F,15,15,15,259,274,1,1,0,0,0,0,0,0,no
21646,F,51,23,51,266,317,5,3,0,2,0,0,0,0,no
21647,F,15,15,15,7,22,1,0,0,0,0,1,0,0,no
21648,F,75,35,135,127,262,12,3,2,2,1,0,3,1,no
21649,F,13,13,15,238,253,1,0,0,0,0,0,0,1,no
21650,F,11,9,29,126,155,2,0,0,1,0,0,0,1,no
21651,M/NB,31,31,15,171,186,1,0,0,1,0,0,0,0,no
21652,F,29,29,15,10,25,1,0,0,0,0,0,0,1,no
21653,M/NB,35,5,68,320,388,6,1,1,0,1,1,2,0,no
21654,F,9,1,29,31,60,2,1,0,0,0,0,0,1,no
21655,F,3,3,15,62,77,1,0,0,0,0,1,0,0,no
21656,F,21,11,36,206,242,3,1,0,0,1,0,1,0,no
21657,F,53,13,142,223,365,12,2,0,3,1,2,1,3,yes
21658,F,57,29,74,295,369,6,0,1,2,0,0,2,1,no
21659,M/NB,35,15,64,161,225,6,3,0,1,1,1,0,0,no
21660,M/NB,3,3,15,14,29,1,0,0,1,0,0,0,0,no
21661,F,1,1,15,33,48,1,0,0,0,0,0,0,1,no
21662,F,21,15,33,20,53,3,1,0,1,0,0,1,0,no
21663,M/NB,7,7,15,103,118,1,0,0,0,0,1,0,0,yes
21664,F,9,9,15,80,95,1,1,0,0,0,0,0,0,no
21665,F,85,15,131,292,423,12,2,3,3,2,1,1,0,yes
21666,M/NB,39,33,29,222,251,2,0,0,0,1,0,0,1,no
21667,F,17,5,37,288,325,3,1,0,1,0,0,0,1,no
21668,F,61,11,129,320,449,11,1,3,1,0,2,2,2,no
21669,F,19,17,24,147,171,2,1,1,0,0,0,0,0,no
21670,F,11,11,15,246,261,1,0,0,1,0,0,0,0,no
21671,M/NB,9,5,29,168,197,2,0,0,0,0,0,1,1,yes
21672,M/NB,49,13,108,58,166,10,3,1,3,1,0,1,1,no
21673,M/NB,43,25,40,78,118,3,0,1,0,1,0,0,1,no
21674,F,39,13,87,96,183,7,0,1,0,3,0,1,2,no
21675,F,9,9,15,114,129,1,1,0,0,0,0,0,0,no
21676,M/NB,37,17,114,219,333,10,5,0,2,0,1,0,2,no
21677,M/NB,45,15,137,304,441,12,3,0,2,2,2,2,1,yes
21678,M/NB,1,1,15,31,46,1,1,0,0,0,0,0,0,no
21679,F,13,13,15,259,274,1,1,0,0,0,0,0,0,no
21680,F,5,5,15,264,279,1,1,0,0,0,0,0,0,no
21681,F,9,9,15,292,307,1,0,1,0,0,0,0,0,no
21682,F,19,13,33,242,275,3,1,0,2,0,0,0,0,no
21683,F,13,7,28,16,44,2,1,0,0,0,0,1,0,no
21684,F,59,15,133,287,420,11,0,1,2,2,1,1,4,yes
21685,M/NB,61,27,79,235,314,7,0,1,4,0,1,1,0,no
21686,F,27,1,54,135,189,5,3,0,1,0,0,1,0,no
21687,M/NB,43,27,56,225,281,5,2,1,0,1,0,1,0,no
21688,F,27,27,15,222,237,1,1,0,0,0,0,0,0,no
21689,F,19,9,35,261,296,3,0,1,0,2,0,0,0,no
21690,F,43,13,105,243,348,9,0,1,2,3,3,0,0,no
21691,F,21,13,23,14,37,2,2,0,0,0,0,0,0,no
21692,F,1,1,15,263,278,1,0,0,1,0,0,0,0,yes
21693,M/NB,15,15,15,18,33,1,1,0,0,0,0,0,0,no
21694,M/NB,11,5,23,262,285,2,2,0,0,0,0,0,0,no
21695,M/NB,19,19,15,90,105,1,0,0,0,0,0,0,1,no
21696,M/NB,55,1,138,317,455,12,1,2,2,2,2,2,1,no
21697,F,59,11,135,154,289,12,1,2,3,1,3,1,1,no
21698,F,13,13,15,264,279,1,0,0,1,0,0,0,0,no
21699,F,31,25,26,257,283,2,0,0,1,1,0,0,0,no
21700,M/NB,23,3,65,197,262,6,2,2,0,0,2,0,0,no
21701,M/NB,35,27,50,155,205,4,0,0,1,1,0,1,1,no
21702,F,31,9,108,148,256,9,0,1,2,3,0,0,3,no
21703,M/NB,31,7,124,120,244,12,3,5,1,3,0,0,0,no
21704,F,11,7,25,27,52,2,0,0,2,0,0,0,0,no
21705,F,5,1,27,294,321,2,1,0,0,0,1,0,0,no
21706,F,5,5,15,70,85,1,0,0,1,0,0,0,0,no
21707,F,47,9,95,86,181,8,1,1,3,0,0,0,3,no
21708,M/NB,79,15,133,116,249,11,0,1,3,2,2,0,3,no
21709,F,29,3,123,222,345,11,2,0,4,1,2,1,1,no
21710,M/NB,57,3,125,164,289,11,1,2,4,0,0,2,2,yes
21711,M/NB,59,5,131,123,254,12,5,0,4,1,1,0,1,no
21712,F,5,5,15,125,140,1,1,0,0,0,0,0,0,no
21713,F,11,11,15,166,181,1,1,0,0,0,0,0,0,no
21714,M/NB,43,33,37,135,172,3,1,0,1,0,0,0,1,no
21715,F,31,31,15,237,252,1,0,0,1,0,0,0,0,no
21716,F,49,13,81,253,334,7,1,3,0,0,0,2,1,no
21717,M/NB,69,3,134,341,475,12,3,1,4,2,0,1,1,no
21718,F,15,15,15,163,178,1,0,0,0,0,0,0,1,no
21719,F,65,13,145,253,398,12,1,1,2,0,2,2,4,yes
21720,F,19,15,28,239,267,2,1,0,0,0,0,1,0,no
21721,F,3,3,15,179,194,1,1,0,0,0,0,0,0,no
21722,M/NB,7,1,29,76,105,2,1,0,0,0,0,0,1,no
21723,M/NB,13,11,28,183,211,2,0,0,0,0,1,1,0,yes
21724,M/NB,19,11,28,136,164,2,0,0,1,0,0,1,0,no
21725,M/NB,41,35,25,277,302,2,1,0,1,0,0,0,0,no
21726,M/NB,9,1,29,236,265,2,0,0,0,1,0,0,1,no
21727,F,19,15,26,74,100,2,1,0,0,1,0,0,0,no
21728,M/NB,61,9,127,198,325,11,2,1,2,2,1,1,2,no
21729,F,41,19,127,94,221,11,3,2,1,0,1,1,3,no
21730,M/NB,15,13,29,96,125,2,0,0,0,0,0,0,2,no
21731,F,19,11,26,81,107,2,0,0,1,1,0,0,0,no
21732,M/NB,7,7,15,48,63,1,1,0,0,0,0,0,0,no
21733,F,27,13,34,218,252,3,1,0,0,1,1,0,0,no
21734,F,5,3,27,299,326,2,0,0,0,1,1,0,0,no
21735,M/NB,41,15,56,293,349,5,1,1,1,0,0,0,2,no
21736,M/NB,31,3,80,129,209,7,1,0,3,1,0,2,0,no
21737,M/NB,63,13,108,215,323,9,1,1,0,3,0,2,2,no
21738,M/NB,19,11,50,122,172,4,0,0,2,1,0,0,1,no
21739,F,65,11,114,176,290,11,3,3,4,1,0,0,0,no
21740,F,5,5,15,182,197,1,0,0,1,0,0,0,0,no
21741,M/NB,77,13,119,124,243,11,3,1,5,0,0,2,0,no
21742,M/NB,57,13,119,185,304,10,1,0,3,1,2,1,2,yes
21743,F,17,13,29,284,313,2,0,0,0,1,0,0,1,no
21744,F,15,15,15,247,262,1,0,1,0,0,0,0,0,no
21745,M/NB,49,33,70,124,194,6,1,1,0,2,0,1,1,no
21746,F,3,3,15,52,67,1,0,0,1,0,0,0,0,yes
21747,M/NB,17,15,29,137,166,2,0,0,1,0,0,0,1,no
21748,M/NB,19,7,36,147,183,3,1,0,1,0,0,1,0,no
21749,M/NB,13,3,38,73,111,3,0,0,1,1,1,0,0,no
21750,F,57,9,124,219,343,11,4,2,2,0,1,0,2,no
21751,M/NB,17,13,29,3,32,2,1,0,0,0,0,0,1,no
21752,M/NB,31,31,15,181,196,1,0,0,0,1,0,0,0,no
21753,M/NB,35,13,73,79,152,6,2,0,0,2,0,0,2,no
21754,F,29,23,29,293,322,2,0,0,0,0,0,1,1,no
21755,F,39,1,79,253,332,7,2,2,1,0,0,0,2,no
21756,F,13,5,47,56,103,4,2,0,1,0,0,0,1,no
21757,F,35,35,15,9,24,1,1,0,0,0,0,0,0,no
21758,F,31,7,85,56,141,8,2,1,5,0,0,0,0,no
21759,F,39,29,33,225,258,3,1,0,1,0,1,0,0,no
21760,F,17,15,26,193,219,2,0,0,1,1,0,0,0,no
21761,F,43,11,89,149,238,8,2,2,2,0,0,0,2,no
21762,M/NB,21,21,15,170,185,1,1,0,0,0,0,0,0,yes
21763,F,11,11,15,1,16,1,0,0,0,1,0,0,0,no
21764,F,53,11,91,172,263,8,5,0,0,3,0,0,0,no
21765,M/NB,59,33,70,140,210,6,0,0,3,2,0,1,0,no
21766,M/NB,27,13,45,243,288,4,1,0,1,1,1,0,0,no
21767,F,17,13,29,31,60,2,0,1,0,0,0,0,1,no
21768,M/NB,31,13,38,85,123,3,0,0,2,0,0,1,0,no
21769,F,13,11,26,291,317,2,1,0,0,1,0,0,0,no
21770,F,19,1,80,159,239,7,2,0,2,1,0,2,0,no
21771,M/NB,45,11,73,187,260,6,1,0,0,1,1,1,2,yes
21772,F,7,7,15,192,207,1,0,0,0,0,0,0,1,no
21773,M/NB,13,11,23,264,287,2,2,0,0,0,0,0,0,yes
21774,F,51,31,80,149,229,7,1,0,4,0,0,1,1,no
21775,M/NB,43,25,76,226,302,6,0,0,1,4,0,0,1,no
21776,F,29,29,15,19,34,1,1,0,0,0,0,0,0,no
21777,M/NB,13,9,29,203,232,2,0,1,0,0,0,0,1,no
21778,F,23,15,25,149,174,2,0,0,2,0,0,0,0,no
21779,F,41,9,79,281,360,7,1,1,3,0,0,1,1,no
21780,M/NB,29,15,73,127,200,6,0,0,2,1,2,1,0,no
21781,F,29,29,15,289,304,1,0,0,0,0,0,1,0,no
21782,F,45,35,47,56,103,4,2,0,1,0,0,0,1,no
21783,M/NB,9,9,15,70,85,1,0,0,0,0,0,1,0,no
21784,F,47,5,122,199,321,11,1,4,4,0,0,1,1,no
21785,M/NB,33,27,28,278,306,2,0,1,0,0,0,1,0,no
21786,M/NB,47,3,108,274,382,10,4,2,2,0,2,0,0,no
21787,M/NB,11,9,28,18,46,2,0,0,0,1,0,1,0,yes
21788,F,49,17,91,144,235,8,1,0,4,1,0,1,1,no
21789,F,35,31,28,99,127,2,0,1,0,0,0,1,0,no
21790,M/NB,31,3,85,294,379,8,3,2,1,0,1,0,1,no
21791,F,15,13,29,68,97,2,0,0,1,0,0,0,1,no
21792,F,13,9,27,204,231,2,1,0,0,0,1,0,0,no
21793,F,15,15,15,86,101,1,0,1,0,0,0,0,0,yes
21794,M/NB,13,11,28,162,190,2,0,0,0,1,0,1,0,no
21795,M/NB,33,33,15,8,23,1,0,0,1,0,0,0,0,no
21796,F,5,5,15,284,299,1,0,0,0,0,0,0,1,no
21797,F,7,7,15,287,302,1,0,0,0,0,1,0,0,no
21798,M/NB,31,29,29,125,154,2,0,0,0,0,0,0,2,no
21799,M/NB,29,7,119,158,277,11,5,1,2,2,0,0,1,no
21800,M/NB,35,9,53,209,262,5,1,1,2,1,0,0,0,no
21801,F,27,27,15,65,80,1,0,0,0,0,0,1,0,no
21802,F,9,9,15,291,306,1,0,0,1,0,0,0,0,no
21803,M/NB,17,13,24,238,262,2,1,1,0,0,0,0,0,no
21804,M/NB,9,9,15,6,21,1,0,1,0,0,0,0,0,yes
21805,M/NB,25,7,71,311,382,6,0,1,1,2,1,0,1,no
21806,F,13,3,37,45,82,3,2,0,0,0,0,0,1,yes
21807,M/NB,3,3,15,208,223,1,0,0,0,0,0,1,0,no
21808,F,11,9,26,68,94,2,0,0,1,1,0,0,0,no
21809,F,11,3,38,83,121,3,0,0,1,1,0,1,0,no
21810,M/NB,13,1,51,280,331,5,2,0,3,0,0,0,0,no
21811,M/NB,39,15,130,151,281,11,0,1,2,3,2,2,1,no
21812,F,11,3,29,234,263,2,0,0,1,0,0,0,1,no
21813,F,17,11,27,126,153,2,0,0,0,1,1,0,0,no
21814,F,21,13,29,91,120,2,0,1,0,0,0,0,1,no
21815,F,13,9,29,149,178,2,1,0,0,0,0,0,1,no
21816,F,17,1,75,107,182,6,1,1,0,0,0,0,4,no
21817,F,7,7,15,204,219,1,0,1,0,0,0,0,0,no
21818,F,1,1,15,254,269,1,0,0,0,0,1,0,0,no
21819,F,5,1,26,58,84,2,0,0,1,1,0,0,0,no
21820,F,33,33,15,175,190,1,0,0,1,0,0,0,0,no
21821,F,1,1,15,268,283,1,0,0,1,0,0,0,0,no
21822,M/NB,17,7,37,148,185,3,0,1,0,0,0,1,1,no
21823,M/NB,49,33,65,297,362,5,0,1,0,1,1,1,1,no
21824,F,7,7,15,259,274,1,0,0,0,0,1,0,0,no
21825,M/NB,31,15,58,207,265,5,2,0,1,0,1,1,0,no
21826,F,3,3,15,24,39,1,0,0,1,0,0,0,0,no
21827,F,33,25,24,147,171,2,1,1,0,0,0,0,0,no
21828,M/NB,11,11,15,182,197,1,0,0,1,0,0,0,0,yes
21829,F,55,9,99,77,176,9,1,3,1,2,1,0,1,no
21830,F,29,11,76,122,198,7,2,1,2,1,0,1,0,no
21831,F,35,31,26,194,220,2,0,1,0,1,0,0,0,no
21832,F,33,1,92,117,209,8,1,0,3,3,1,0,0,no
21833,F,13,9,25,38,63,2,0,1,1,0,0,0,0,no
21834,M/NB,27,7,58,172,230,5,0,0,3,1,1,0,0,no
21835,M/NB,43,13,131,288,419,12,4,0,2,3,1,1,1,no
21836,F,13,13,15,140,155,1,0,1,0,0,0,0,0,no
21837,F,37,3,97,153,250,8,0,0,4,3,0,0,1,no
21838,F,23,9,32,105,137,3,1,1,0,1,0,0,0,no
21839,F,9,5,29,137,166,2,0,1,0,0,0,0,1,no
21840,F,25,23,25,150,175,2,1,0,1,0,0,0,0,no
21841,M/NB,65,13,125,308,433,11,2,2,1,0,1,2,3,no
21842,M/NB,29,29,15,174,189,1,0,0,0,0,0,1,0,no
21843,F,5,5,15,51,66,1,0,0,0,1,0,0,0,no
21844,M/NB,9,3,29,256,285,2,0,0,0,0,0,1,1,no
21845,M/NB,9,5,23,262,285,2,2,0,0,0,0,0,0,no
21846,M/NB,73,21,123,141,264,11,2,1,2,2,0,1,3,no
21847,F,13,13,15,46,61,1,0,0,0,1,0,0,0,no
21848,F,25,17,23,207,230,2,2,0,0,0,0,0,0,no
21849,F,47,23,105,84,189,9,2,0,1,1,0,4,1,no
21850,M/NB,39,13,63,139,202,5,0,1,1,1,0,1,1,no
21851,F,9,9,15,47,62,1,0,0,0,0,1,0,0,no
21852,M/NB,25,25,15,279,294,1,0,0,0,0,0,0,1,no
21853,F,41,21,105,237,342,9,1,4,0,1,2,0,1,no
21854,M/NB,41,23,55,89,144,5,1,1,2,0,0,1,0,no
21855,F,21,17,26,141,167,2,0,0,1,1,0,0,0,no
21856,M/NB,19,11,50,258,308,4,0,0,1,2,0,0,1,yes
21857,F,39,9,97,49,146,8,1,0,1,1,1,2,2,no
21858,F,71,9,139,196,335,12,2,2,1,2,1,2,2,yes
21859,F,17,11,34,42,76,3,2,0,0,1,0,0,0,no
21860,M/NB,29,5,56,221,277,5,1,1,2,0,0,0,1,no
21861,F,39,3,113,137,250,10,2,1,4,1,0,1,1,no
21862,F,29,11,64,190,254,6,2,1,2,0,1,0,0,no
21863,M/NB,49,13,77,187,264,7,1,1,5,0,0,0,0,no
21864,M/NB,7,7,15,290,305,1,1,0,0,0,0,0,0,no
21865,M/NB,67,13,138,232,370,12,2,1,3,2,0,1,3,no
21866,F,11,11,15,181,196,1,0,0,1,0,0,0,0,no
21867,F,39,35,27,265,292,2,0,0,0,0,2,0,0,no
21868,M/NB,31,3,110,54,164,10,2,1,2,2,0,0,3,yes
21869,F,17,15,23,213,236,2,2,0,0,0,0,0,0,no
21870,M/NB,59,7,120,147,267,10,2,0,1,2,2,1,2,yes
21871,F,29,9,46,68,114,4,1,0,1,0,0,2,0,no
21872,F,35,27,28,165,193,2,0,0,0,0,0,2,0,no
21873,F,73,15,120,44,164,10,0,0,7,0,1,0,2,no
21874,F,21,15,25,250,275,2,0,0,2,0,0,0,0,no
21875,F,13,5,28,236,264,2,0,0,1,0,0,1,0,no
21876,M/NB,37,7,130,225,355,12,2,2,3,1,2,2,0,yes
21877,F,33,33,15,65,80,1,0,0,0,0,0,0,1,no
21878,M/NB,21,9,65,181,246,6,2,1,1,1,1,0,0,no
21879,F,79,33,108,172,280,10,3,2,2,0,0,3,0,no
21880,M/NB,31,9,87,278,365,7,0,1,4,0,0,0,2,no
21881,M/NB,79,19,115,209,324,10,4,0,2,1,2,0,1,no
21882,F,7,7,15,167,182,1,0,0,0,0,0,0,1,no
21883,F,15,15,15,200,215,1,1,0,0,0,0,0,0,no
21884,F,31,13,42,40,82,4,1,1,2,0,0,0,0,no
21885,F,25,9,77,45,122,7,5,1,0,0,0,0,1,no
21886,M/NB,9,9,15,83,98,1,0,0,0,0,0,0,1,yes
21887,F,21,15,23,149,172,2,2,0,0,0,0,0,0,no
21888,F,13,13,15,50,65,1,1,0,0,0,0,0,0,no
21889,F,35,9,103,263,366,9,1,1,5,0,1,0,1,no
21890,M/NB,43,23,54,129,183,5,3,0,1,0,0,1,0,no
21891,M/NB,33,15,58,108,166,5,1,0,1,1,0,0,2,no
21892,F,25,19,29,250,279,2,0,0,0,1,0,0,1,no
21893,M/NB,39,13,56,161,217,5,2,0,1,1,1,0,0,no
21894,F,5,1,27,131,158,2,0,0,1,0,1,0,0,no
21895,F,9,9,15,42,57,1,0,0,1,0,0,0,0,no
21896,M/NB,73,13,121,308,429,11,2,1,3,2,1,1,1,no
21897,F,29,5,121,200,321,11,3,1,3,1,1,0,2,no
21898,F,9,7,25,37,62,2,0,0,2,0,0,0,0,no
21899,M/NB,33,11,51,285,336,4,1,0,1,0,1,0,1,no
21900,M/NB,41,5,111,41,152,10,3,1,1,2,1,1,1,no
21901,F,3,3,15,146,161,1,0,0,0,0,0,1,0,no
21902,M/NB,39,13,94,22,116,7,0,0,0,1,0,3,3,yes
21903,F,79,15,139,309,448,12,3,1,2,0,3,2,1,yes
21904,M/NB,17,11,26,121,147,2,0,0,0,2,0,0,0,no
21905,F,59,15,125,187,312,11,2,1,5,0,0,2,1,no
21906,M/NB,25,25,15,6,21,1,0,1,0,0,0,0,0,no
21907,M/NB,35,27,24,130,154,2,1,1,0,0,0,0,0,no
21908,F,9,1,29,251,280,2,0,1,0,0,0,0,1,no
21909,F,11,11,15,206,221,1,0,0,1,0,0,0,0,no
21910,F,27,27,15,7,22,1,1,0,0,0,0,0,0,no
21911,M/NB,27,15,68,160,228,6,1,0,1,3,0,1,0,no
21912,M/NB,31,31,15,105,120,1,0,1,0,0,0,0,0,no
21913,F,5,5,15,112,127,1,0,1,0,0,0,0,0,no
21914,F,13,13,15,26,41,1,0,0,0,0,0,0,1,no
21915,M/NB,35,15,69,190,259,6,1,1,2,0,0,1,1,yes
21916,M/NB,37,13,120,109,229,10,1,0,4,2,0,2,1,no
21917,F,9,9,15,27,42,1,0,0,0,1,0,0,0,no
21918,F,15,9,29,205,234,2,0,1,0,0,0,0,1,no
21919,F,23,1,113,256,369,10,3,1,1,0,3,1,1,no
21920,F,11,7,27,9,36,2,0,0,1,0,1,0,0,no
21921,F,45,11,85,306,391,8,2,1,3,1,0,0,1,no
21922,M/NB,13,13,15,7,22,1,0,0,0,0,0,1,0,yes
21923,M/NB,35,15,66,55,121,6,0,2,2,2,0,0,0,no
21924,M/NB,31,23,47,182,229,4,1,0,1,0,0,1,1,no
21925,M/NB,39,13,115,75,190,11,4,2,1,2,1,0,1,no
21926,F,53,31,97,289,386,8,1,0,1,4,0,1,1,no
21927,M/NB,9,9,15,18,33,1,0,0,1,0,0,0,0,no
21928,M/NB,43,29,70,198,268,6,0,1,2,2,0,0,1,no
21929,F,19,13,29,29,58,2,0,0,0,0,0,0,2,no
21930,F,13,13,15,127,142,1,0,1,0,0,0,0,0,no
21931,F,7,5,26,195,221,2,0,0,0,2,0,0,0,no
21932,M/NB,29,11,53,97,150,4,0,0,0,1,0,2,1,no
21933,M/NB,11,11,15,172,187,1,0,0,0,0,0,1,0,yes
21934,M/NB,45,19,68,181,249,6,1,2,0,2,0,0,1,no
21935,M/NB,31,15,38,195,233,3,0,0,2,0,0,1,0,no
21936,F,19,11,23,154,177,2,2,0,0,0,0,0,0,no
21937,F,5,5,15,125,140,1,1,0,0,0,0,0,0,no
21938,F,9,9,15,53,68,1,0,0,1,0,0,0,0,no
21939,F,13,13,15,271,286,1,1,0,0,0,0,0,0,no
21940,M/NB,39,11,131,114,245,11,0,1,2,2,4,2,0,no
21941,M/NB,21,21,15,242,257,1,0,0,0,1,0,0,0,no
21942,F,13,13,15,179,194,1,0,0,0,0,1,0,0,no
21943,F,23,15,28,246,274,2,0,0,1,0,0,1,0,no
21944,M/NB,33,19,51,130,181,4,1,0,1,0,1,0,1,no
21945,M/NB,33,13,98,268,366,9,5,0,2,1,0,1,0,no
21946,F,15,15,15,0,15,1,1,0,0,0,0,0,0,no
21947,F,13,11,26,31,57,2,0,1,0,1,0,0,0,no
21948,F,9,9,15,207,222,1,1,0,0,0,0,0,0,no
21949,F,47,3,131,74,205,12,6,2,2,0,2,0,0,no
21950,F,13,13,15,249,264,1,0,0,0,0,0,1,0,no
21951,F,9,9,15,180,195,1,0,0,1,0,0,0,0,yes
21952,F,15,9,25,118,143,2,0,0,2,0,0,0,0,no
21953,F,41,31,42,258,300,4,1,2,1,0,0,0,0,no
21954,M/NB,15,15,15,141,156,1,0,0,0,0,1,0,0,no
21955,F,17,15,24,210,234,2,1,1,0,0,0,0,0,no
21956,F,9,9,15,33,48,1,0,0,0,0,0,0,1,no
21957,F,13,5,25,101,126,2,0,0,2,0,0,0,0,no
21958,F,23,15,29,87,116,2,0,0,0,0,0,1,1,no
21959,F,7,7,15,156,171,1,0,0,1,0,0,0,0,no
21960,F,3,1,29,14,43,2,0,0,0,0,1,0,1,yes
21961,F,15,15,15,243,258,1,0,0,0,1,0,0,0,no
21962,F,31,31,15,99,114,1,1,0,0,0,0,0,0,no
21963,F,23,15,29,232,261,2,0,0,0,0,0,0,2,no
21964,F,41,33,52,67,119,4,0,0,1,0,0,2,1,no
21965,F,11,7,25,37,62,2,0,1,1,0,0,0,0,no
21966,F,15,15,15,274,289,1,1,0,0,0,0,0,0,no
21967,M/NB,15,13,26,139,165,2,1,0,0,1,0,0,0,no
21968,F,15,15,15,145,160,1,1,0,0,0,0,0,0,no
21969,F,11,11,15,93,108,1,0,0,0,1,0,0,0,no
21970,F,35,29,29,26,55,2,0,1,0,0,0,0,1,no
21971,M/NB,33,15,58,286,344,5,0,1,1,2,0,1,0,no
21972,F,29,25,29,199,228,2,0,0,0,0,1,0,1,no
21973,F,31,15,38,287,325,3,0,0,1,0,0,1,1,no
21974,F,7,7,15,0,15,1,1,0,0,0,0,0,0,no
21975,M/NB,21,7,35,89,124,3,0,1,0,1,0,0,1,no
21976,M/NB,47,15,142,300,442,12,2,0,3,2,0,2,3,no
21977,F,11,3,23,282,305,2,2,0,0,0,0,0,0,no
21978,F,19,15,28,8,36,2,0,0,1,0,0,1,0,no
21979,F,13,13,15,299,314,1,0,0,1,0,0,0,0,no
21980,M/NB,69,9,115,204,319,10,2,1,0,2,1,1,3,no
21981,F,25,19,29,96,125,2,0,0,0,0,1,0,1,no
21982,F,31,15,34,234,268,3,1,0,1,1,0,0,0,no
21983,F,5,5,15,34,49,1,0,0,1,0,0,0,0,no
21984,F,43,19,63,78,141,5,0,0,2,0,2,0,1,no
21985,F,27,23,24,223,247,2,1,1,0,0,0,0,0,yes
21986,F,7,7,15,242,257,1,0,0,0,0,0,0,1,no
21987,M/NB,45,31,47,307,354,4,0,2,0,1,1,0,0,no
21988,F,15,7,29,51,80,2,0,1,0,0,0,0,1,no
21989,F,25,15,64,106,170,5,1,0,0,0,0,1,3,yes
21990,F,31,5,85,167,252,8,2,1,1,3,0,1,0,no
21991,F,15,7,38,54,92,3,0,0,2,0,0,1,0,no
21992,M/NB,51,11,110,190,300,10,2,3,1,1,1,0,2,no
21993,M/NB,45,33,57,112,169,5,0,2,2,0,0,1,0,no
21994,M/NB,13,11,29,264,293,2,1,0,0,0,0,0,1,no
21995,M/NB,51,29,47,74,121,4,1,0,0,1,0,1,1,no
21996,F,31,27,28,135,163,2,1,0,0,0,0,1,0,no
21997,M/NB,15,11,29,96,125,2,0,1,0,0,0,0,1,no
21998,M/NB,29,9,69,145,214,6,2,1,0,1,1,0,1,no
21999,F,37,9,85,125,210,7,0,0,3,1,1,1,1,no
22000,F,3,3,15,255,270,1,1,0,0,0,0,0,0,no
22001,F,19,17,23,127,150,2,2,0,0,0,0,0,0,no
22002,F,63,11,102,158,260,9,1,2,1,2,2,0,1,no
22003,F,17,17,15,193,208,1,0,0,0,0,0,0,1,no
22004,F,9,9,15,70,85,1,0,0,0,0,0,0,1,no
22005,M/NB,21,15,35,29,64,3,0,2,0,1,0,0,0,no
22006,F,61,33,51,81,132,5,2,0,3,0,0,0,0,no
22007,M/NB,31,21,46,182,228,4,1,0,0,1,2,0,0,no
22008,F,37,11,59,72,131,5,1,0,2,0,0,2,0,no
22009,F,29,1,118,100,218,10,3,1,0,1,1,1,3,no
22010,M/NB,21,15,27,178,205,2,0,0,1,0,1,0,0,no
22011,F,51,19,75,199,274,7,3,0,1,2,1,0,0,no
22012,F,11,11,15,110,125,1,1,0,0,0,0,0,0,no
22013,M/NB,1,1,15,155,170,1,0,0,0,0,0,0,1,no
22014,M/NB,9,9,15,248,263,1,0,0,1,0,0,0,0,no
22015,F,45,13,91,110,201,8,3,0,3,1,0,0,1,no
22016,F,9,9,15,95,110,1,0,0,1,0,0,0,0,no
22017,F,9,5,28,204,232,2,1,0,0,0,0,1,0,yes
22018,F,59,13,137,67,204,12,4,1,3,1,0,1,2,no
22019,F,11,3,29,180,209,2,0,0,1,0,0,0,1,yes
22020,M/NB,25,1,121,97,218,11,2,1,3,2,3,0,0,no
22021,F,17,1,58,247,305,4,0,1,0,0,0,0,3,no
22022,F,39,11,58,26,84,5,1,0,2,0,1,1,0,yes
22023,F,25,21,27,148,175,2,0,0,0,1,1,0,0,no
22024,F,13,13,15,284,299,1,1,0,0,0,0,0,0,no
22025,F,9,5,29,197,226,2,0,0,0,0,1,0,1,no
22026,M/NB,15,15,15,87,102,1,0,0,1,0,0,0,0,no
22027,F,25,17,24,166,190,2,1,1,0,0,0,0,0,no
22028,F,29,25,26,209,235,2,0,0,1,1,0,0,0,no
22029,M/NB,1,1,15,221,236,1,0,0,0,1,0,0,0,no
22030,F,27,11,82,227,309,8,3,2,2,0,0,1,0,no
22031,F,15,15,15,163,178,1,1,0,0,0,0,0,0,no
22032,F,43,13,68,235,303,6,2,0,2,0,1,1,0,no
22033,F,9,7,24,20,44,2,0,2,0,0,0,0,0,no
22034,F,9,9,15,55,70,1,0,0,1,0,0,0,0,no
22035,F,9,5,29,35,64,2,1,0,0,0,0,0,1,yes
22036,M/NB,9,3,24,47,71,2,1,1,0,0,0,0,0,no
22037,F,21,15,29,201,230,2,0,0,0,0,1,0,1,no
22038,M/NB,3,3,15,126,141,1,0,0,1,0,0,0,0,no
22039,M/NB,45,13,70,292,362,6,1,0,2,1,0,2,0,yes
22040,F,15,15,15,153,168,1,0,0,0,0,1,0,0,no
22041,F,45,3,127,150,277,11,2,1,3,1,0,1,3,no
22042,F,21,15,25,127,152,2,1,0,1,0,0,0,0,no
22043,M/NB,9,7,27,200,227,2,0,0,1,0,1,0,0,no
22044,M/NB,11,11,15,120,135,1,1,0,0,0,0,0,0,no
22045,F,33,19,60,68,128,6,2,1,3,0,0,0,0,no
22046,M/NB,11,3,28,224,252,2,0,0,1,0,0,1,0,no
22047,F,19,13,23,94,117,2,2,0,0,0,0,0,0,no
22048,M/NB,31,25,29,297,326,2,0,0,0,0,0,0,2,no
22049,F,17,15,29,106,135,2,0,0,0,0,1,0,1,no
22050,F,53,31,116,293,409,10,1,2,2,0,2,2,1,no
22051,F,13,13,15,53,68,1,0,0,1,0,0,0,0,no
